Average precision for query 1 = 0.479545
Average precision for query 2 = 0.198600
Average precision for query 3 = 0.565880

P@K for query 1 = 0.150000
P@K for query 2 = 0.250000
P@K for query 3 = 0.450000

MAP = 0.414675

Query	Rank	Doc Id		Score		Rel Level Precision	Recall		NDCG
12	1	CACM-3127	14.4047655861	1	1.000000	0.200000	1.000000
12	2	CACM-2246	10.4300338515	1	1.000000	0.400000	1.000000
12	3	CACM-1930	8.58993306044	0	0.666667	0.400000	0.760188
12	4	CACM-3196	8.38198279682	0	0.500000	0.400000	0.638788
12	5	CACM-3068	5.50835485609	0	0.400000	0.400000	0.561544
12	6	CACM-2593	5.46049930842	0	0.333333	0.400000	0.561544
12	7	CACM-2740	5.34302034853	0	0.285714	0.400000	0.561544
12	8	CACM-2319	5.33662645287	0	0.250000	0.400000	0.561544
12	9	CACM-2379	5.18956099968	0	0.222222	0.400000	0.561544
12	10	CACM-1680	5.13855791156	0	0.200000	0.400000	0.561544
12	11	CACM-2629	5.05837987588	1	0.272727	0.600000	0.642706
12	12	CACM-1591	5.05455708625	0	0.250000	0.600000	0.642706
12	13	CACM-1462	5.00802463223	0	0.230769	0.600000	0.642706
12	14	CACM-1461	4.97108734918	0	0.214286	0.600000	0.642706
12	15	CACM-2632	4.93377221145	0	0.200000	0.600000	0.642706
12	16	CACM-2597	4.86900253636	0	0.187500	0.600000	0.642706
12	17	CACM-2735	4.83369002409	0	0.176471	0.600000	0.642706
12	18	CACM-2482	4.75462119312	0	0.166667	0.600000	0.642706
12	19	CACM-1236	4.74948296249	0	0.157895	0.600000	0.642706
12	20	CACM-2796	4.71500889359	0	0.150000	0.600000	0.642706
12	21	CACM-2424	4.71415392181	0	0.142857	0.600000	0.642706
12	22	CACM-1033	4.68388804671	0	0.136364	0.600000	0.642706
12	23	CACM-1755	4.63541333073	0	0.130435	0.600000	0.642706
12	24	CACM-1750	4.56278230776	0	0.125000	0.600000	0.642706
12	25	CACM-1472	4.55762022252	0	0.120000	0.600000	0.642706
12	26	CACM-2357	4.55595021398	0	0.115385	0.600000	0.642706
12	27	CACM-2541	4.55374334539	0	0.111111	0.600000	0.642706
12	28	CACM-2868	4.52200601203	0	0.107143	0.600000	0.642706
12	29	CACM-2317	4.48297381904	0	0.103448	0.600000	0.642706
12	30	CACM-2111	4.46723135553	0	0.100000	0.600000	0.642706
12	31	CACM-2920	4.44558765221	0	0.096774	0.600000	0.642706
12	32	CACM-2080	4.44212901284	1	0.125000	0.800000	0.698860
12	33	CACM-2867	4.43335368086	0	0.121212	0.800000	0.698860
12	34	CACM-1334	4.42571873876	0	0.117647	0.800000	0.698860
12	35	CACM-1534	4.39257710046	0	0.114286	0.800000	0.698860
12	36	CACM-1247	4.37308848792	0	0.111111	0.800000	0.698860
12	37	CACM-2840	4.36917444064	0	0.108108	0.800000	0.698860
12	38	CACM-1728	4.35860666131	0	0.105263	0.800000	0.698860
12	39	CACM-3025	4.34694077517	0	0.102564	0.800000	0.698860
12	40	CACM-2378	4.30276887958	0	0.100000	0.800000	0.698860
12	41	CACM-2064	4.28473750818	0	0.097561	0.800000	0.698860
12	42	CACM-1519	4.27120433085	0	0.095238	0.800000	0.698860
12	43	CACM-2153	4.26061818391	0	0.093023	0.800000	0.698860
12	44	CACM-2798	4.20730094875	0	0.090909	0.800000	0.698860
12	45	CACM-1657	4.20326937776	0	0.088889	0.800000	0.698860
12	46	CACM-2126	4.19626624885	0	0.086957	0.800000	0.698860
12	47	CACM-2372	4.18818071031	0	0.085106	0.800000	0.698860
12	48	CACM-1168	4.14831563512	0	0.083333	0.800000	0.698860
12	49	CACM-1766	4.14268501797	0	0.081633	0.800000	0.698860
12	50	CACM-2399	4.13380336277	0	0.080000	0.800000	0.698860
12	51	CACM-1752	4.13066484154	0	0.078431	0.800000	0.698860
12	52	CACM-2320	4.12808910078	0	0.076923	0.800000	0.698860
12	53	CACM-3089	4.09605689388	0	0.075472	0.800000	0.698860
12	54	CACM-585	4.09330723265	0	0.074074	0.800000	0.698860
12	55	CACM-972	4.09330723265	0	0.072727	0.800000	0.698860
12	56	CACM-1912	4.0917475942	0	0.071429	0.800000	0.698860
12	57	CACM-2069	4.08388275449	0	0.070175	0.800000	0.698860
12	58	CACM-322	4.0779795308	0	0.068966	0.800000	0.698860
12	59	CACM-2092	4.04756332857	0	0.067797	0.800000	0.698860
12	60	CACM-3174	4.02324756406	0	0.066667	0.800000	0.698860
12	61	CACM-1324	4.02164117785	0	0.065574	0.800000	0.698860
12	62	CACM-1902	3.99411777973	0	0.064516	0.800000	0.698860
12	63	CACM-1853	3.94990635166	0	0.063492	0.800000	0.698860
12	64	CACM-1264	3.94804415973	0	0.062500	0.800000	0.698860
12	65	CACM-1747	3.94406599316	0	0.061538	0.800000	0.698860
12	66	CACM-2218	3.92419703872	0	0.060606	0.800000	0.698860
12	67	CACM-1938	3.92095808899	0	0.059701	0.800000	0.698860
12	68	CACM-2777	3.91866404872	0	0.058824	0.800000	0.698860
12	69	CACM-1071	3.90711514724	0	0.057971	0.800000	0.698860
12	70	CACM-1923	3.88289971859	0	0.057143	0.800000	0.698860
12	71	CACM-1163	3.88289971859	0	0.056338	0.800000	0.698860
12	72	CACM-1749	3.87809350264	0	0.055556	0.800000	0.698860
12	73	CACM-3137	3.87540924659	0	0.054795	0.800000	0.698860
12	74	CACM-3087	3.83640913732	0	0.054054	0.800000	0.698860
12	75	CACM-1464	3.81382320372	0	0.053333	0.800000	0.698860
12	76	CACM-1951	3.81153887855	0	0.052632	0.800000	0.698860
12	77	CACM-2950	3.80529032209	0	0.051948	0.800000	0.698860
12	78	CACM-1533	3.80342346067	0	0.051282	0.800000	0.698860
12	79	CACM-252	3.79628914092	0	0.050633	0.800000	0.698860
12	80	CACM-1108	3.79592521495	0	0.050000	0.800000	0.698860
12	81	CACM-202	3.78912343071	0	0.049383	0.800000	0.698860
12	82	CACM-1751	3.77195780904	0	0.048780	0.800000	0.698860
12	83	CACM-2219	3.76480369903	0	0.048193	0.800000	0.698860
12	84	CACM-2536	3.76157775344	0	0.047619	0.800000	0.698860
12	85	CACM-1034	3.74695328474	0	0.047059	0.800000	0.698860
12	86	CACM-2151	3.74568218564	0	0.046512	0.800000	0.698860
12	87	CACM-1924	3.7432640327	0	0.045977	0.800000	0.698860
12	88	CACM-2618	3.72388426877	0	0.045455	0.800000	0.698860
12	89	CACM-2681	3.72114729986	0	0.044944	0.800000	0.698860
12	90	CACM-1226	3.69685317793	0	0.044444	0.800000	0.698860
12	91	CACM-3023	3.68484787671	0	0.043956	0.800000	0.698860
12	92	CACM-2624	3.67380590937	0	0.043478	0.800000	0.698860
12	93	CACM-2741	3.67380590937	0	0.043011	0.800000	0.698860
12	94	CACM-2065	3.65910673853	0	0.042553	0.800000	0.698860
12	95	CACM-2105	3.64165791635	0	0.042105	0.800000	0.698860
12	96	CACM-2358	3.63197766573	0	0.041667	0.800000	0.698860
12	97	CACM-1960	3.62663035662	0	0.041237	0.800000	0.698860
12	98	CACM-1652	3.62294370302	0	0.040816	0.800000	0.698860
12	99	CACM-2621	3.59549969946	0	0.040404	0.800000	0.698860
12	100	CACM-2582	3.58373097857	0	0.040000	0.800000	0.698860
13	1	CACM-2530	12.2105590127	0	0.000000	0.000000	0.000000
13	2	CACM-2748	11.9358777855	0	0.000000	0.000000	0.000000
13	3	CACM-2491	11.7281981561	0	0.000000	0.000000	0.000000
13	4	CACM-1947	11.0193020029	1	0.250000	0.090909	0.159697
13	5	CACM-2559	10.0976189062	0	0.200000	0.090909	0.140386
13	6	CACM-2897	9.9629529887	1	0.333333	0.181818	0.224607
13	7	CACM-1795	9.7004813255	1	0.428571	0.272727	0.288770
13	8	CACM-2495	9.63450469901	1	0.500000	0.363636	0.339886
13	9	CACM-2033	9.15770726599	0	0.444444	0.363636	0.318241
13	10	CACM-2856	8.67753787165	0	0.400000	0.363636	0.300009
13	11	CACM-2863	8.51416375089	0	0.363636	0.363636	0.284365
13	12	CACM-2680	8.45038803952	0	0.333333	0.363636	0.284365
13	13	CACM-1886	8.18511000474	0	0.307692	0.363636	0.284365
13	14	CACM-1807	8.13970359022	1	0.357143	0.454545	0.331744
13	15	CACM-2716	8.03754777026	0	0.333333	0.454545	0.331744
13	16	CACM-3080	8.0204459081	0	0.312500	0.454545	0.331744
13	17	CACM-2701	7.9642931121	0	0.294118	0.454545	0.331744
13	18	CACM-3005	7.91363125258	0	0.277778	0.454545	0.331744
13	19	CACM-2586	7.79881752244	0	0.263158	0.454545	0.331744
13	20	CACM-2537	7.74715882958	0	0.250000	0.454545	0.331744
13	21	CACM-2801	7.74465474394	0	0.238095	0.454545	0.331744
13	22	CACM-3129	7.72848846108	0	0.227273	0.454545	0.331744
13	23	CACM-3113	7.65435917974	0	0.217391	0.454545	0.331744
13	24	CACM-3033	7.56444374922	0	0.208333	0.454545	0.331744
13	25	CACM-1901	7.49929743251	0	0.200000	0.454545	0.331744
13	26	CACM-2834	7.47367183578	0	0.192308	0.454545	0.331744
13	27	CACM-1223	7.43729869722	1	0.222222	0.545455	0.369682
13	28	CACM-2944	7.32492716098	0	0.214286	0.545455	0.369682
13	29	CACM-2598	7.28937207862	0	0.206897	0.545455	0.369682
13	30	CACM-405	7.23635942239	0	0.200000	0.545455	0.369682
13	31	CACM-2648	7.19541313561	0	0.193548	0.545455	0.369682
13	32	CACM-3099	7.16532469611	0	0.187500	0.545455	0.369682
13	33	CACM-2929	7.13103534307	0	0.181818	0.545455	0.369682
13	34	CACM-2904	6.79302834484	0	0.176471	0.545455	0.369682
13	35	CACM-1973	6.76771661617	0	0.171429	0.545455	0.369682
13	36	CACM-3054	6.75658522667	0	0.166667	0.545455	0.369682
13	37	CACM-3171	6.66741021246	0	0.162162	0.545455	0.369682
13	38	CACM-2816	6.61917245442	0	0.157895	0.545455	0.369682
13	39	CACM-3106	6.61292462797	0	0.153846	0.545455	0.369682
